sample_id,source_row_id,time,line_id,line_name,station_id,station_name,inflow_30m,outflow_30m,crowding,congestion,weather,temperature,online_vehicle,total_vehicle,headway,is_peak,pressure_score,dispatch_action,priority,confidence,reason,status
S0101,-1,2024-04-07 14:40:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,eaa33713ea5567ae15d489abd052d999,公安局,163,86,0.988,0.974,大雪,24.1,15,17,26.3,1,8.854263913470994,user_diversion,low,0.5,模型未给出明确说明,ok
S0102,-1,2024-04-07 09:54:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,d9cdef6aab1d2755e902a75df225c7d7,江东师院,244,123,0.963,0.916,雷阵雨,27.8,12,14,27.1,1,8.853645231071779,user_diversion,low,0.5,模型未给出明确说明,ok
S0103,-1,2024-04-07 10:37:00,14cb7122f64146b02a21c2c791af904d,102路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,360,82,0.897,0.885,大雨,16.4,17,20,26.8,1,8.850615732546707,user_diversion,low,0.5,模型未给出明确说明,ok
S0104,-1,2024-04-07 16:19:00,21c4fd80af0c3078a9bd828c0a66a048,202路,2f1ed7e40d9eff8afa3e6c4744047399,客运中心,149,36,1.0,0.975,雷阵雨,15.0,17,19,25.9,1,8.85020157325467,user_diversion,low,0.5,模型未给出明确说明,ok
S0105,-1,2024-04-07 11:47:00,21c4fd80af0c3078a9bd828c0a66a048,202路,566b03152a15562132d0e21811e08915,中天广场,238,102,0.912,0.967,暴雨,19.1,17,19,28.9,1,8.849770894788593,user_diversion,low,0.5,模型未给出明确说明,ok
S0106,-1,2024-04-07 20:50:00,31f975ac1fa38166b5ca3eb552503516,206路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,279,176,0.951,0.887,雷阵雨,19.7,12,14,27.8,1,8.84923441494592,user_diversion,low,0.5,模型未给出明确说明,ok
S0107,-1,2024-04-07 10:47:00,14cb7122f64146b02a21c2c791af904d,102路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,238,52,1.0,0.906,雷阵雨,11.3,18,20,23.7,1,8.84641533923304,user_diversion,low,0.5,模型未给出明确说明,ok
S0108,-1,2024-04-07 12:23:00,0579abf0fa4403b90a190dbaea38636c,127路,f7aeb848e101cfa4978d9503f33fd943,图书馆,260,172,0.995,0.961,暴雨,11.3,16,19,16.6,1,8.844310127826942,user_diversion,low,0.5,模型未给出明确说明,ok
S0109,-1,2024-04-07 12:30:00,21c4fd80af0c3078a9bd828c0a66a048,202路,e59bc529c71f917f694d120f2061d05b,中心医院,179,114,1.0,0.908,大雨,15.3,17,19,29.2,1,8.842506588003934,user_diversion,low,0.5,模型未给出明确说明,ok
S0110,-1,2024-04-07 14:58:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,186,135,0.97,0.967,暴雨,11.9,11,14,26.3,1,8.839348869223205,user_diversion,low,0.5,模型未给出明确说明,ok
S0111,-1,2024-04-07 08:17:00,d288657336e08c8f69db3df62d8f24c1,107B路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,336,67,0.914,0.854,大雨,18.1,7,9,29.6,1,8.839140609636186,user_diversion,low,0.5,模型未给出明确说明,ok
S0112,-1,2024-04-07 16:39:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,fab859ef347c3152b7c1b1c576d51220,人武部,307,172,0.937,0.885,大雪,13.1,7,8,26.5,1,8.838692428711898,user_diversion,low,0.5,模型未给出明确说明,ok
S0113,-1,2024-04-07 21:16:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,179,66,0.957,0.96,大雨,16.9,8,8,29.2,1,8.836506588003934,user_diversion,low,0.5,模型未给出明确说明,ok
S0114,-1,2024-04-07 17:50:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,645a8797153929d233753577c0a2759f,洗墨路口,214,152,0.982,0.899,大雪,27.7,12,14,28.5,1,8.83418466076696,user_diversion,low,0.5,模型未给出明确说明,ok
S0115,-1,2024-04-07 23:55:00,c2b333726a91ce0fb6190c8e428177d5,101路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,169,124,0.956,0.977,大雨,18.1,17,19,28.5,1,8.833427138643067,user_diversion,low,0.5,模型未给出明确说明,ok
S0116,-1,2024-04-07 19:37:00,31f975ac1fa38166b5ca3eb552503516,206路,e59bc529c71f917f694d120f2061d05b,中心医院,192,51,1.0,0.956,大雪,21.0,13,14,22.7,1,8.832423205506393,user_diversion,low,0.5,模型未给出明确说明,ok
S0117,-1,2024-04-07 17:37:00,0579abf0fa4403b90a190dbaea38636c,127路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,289,164,1.0,0.823,暴雨,22.8,15,19,26.2,1,8.832202753195673,user_diversion,low,0.5,模型未给出明确说明,ok
S0118,-1,2024-04-07 08:43:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,566b03152a15562132d0e21811e08915,中天广场,315,198,0.975,0.801,雷阵雨,22.8,20,22,28.9,1,8.831324877089479,user_diversion,low,0.5,模型未给出明确说明,ok
S0119,-1,2024-04-07 22:08:00,0579abf0fa4403b90a190dbaea38636c,127路,d8b5de9516c4a746dddaeb57549bdd96,杨柳站,250,195,0.98,0.921,暴雨,33.9,18,19,22.8,1,8.82996401179941,user_diversion,low,0.5,模型未给出明确说明,ok
S0120,-1,2024-04-07 17:16:00,31f975ac1fa38166b5ca3eb552503516,206路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,129,52,0.979,0.975,大雪,7.7,13,14,29.6,1,8.829376007866271,user_diversion,low,0.5,模型未给出明确说明,ok
S0121,-1,2024-04-07 19:35:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,9ffe2c86a9bbba8a37e36284ac7d7b96,易家坝,226,107,0.985,0.925,大雪,16.7,12,14,24.1,1,8.828555555555555,user_diversion,low,0.5,模型未给出明确说明,ok
S0122,-1,2024-04-07 13:30:00,21c4fd80af0c3078a9bd828c0a66a048,202路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,363,221,0.944,0.816,暴雨,31.6,17,19,26.4,1,8.82816401179941,user_diversion,low,0.5,模型未给出明确说明,ok
S0123,-1,2024-04-07 12:48:00,21c4fd80af0c3078a9bd828c0a66a048,202路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,323,140,1.0,0.83,暴雨,33.6,17,19,21.8,1,8.825046214355948,user_diversion,low,0.5,模型未给出明确说明,ok
S0124,-1,2024-04-07 19:55:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,72e69340d0d9f8445501e2557deceaf6,党校,277,92,0.941,0.878,暴雨,20.0,11,14,29.0,1,8.823676302851524,user_diversion,low,0.5,模型未给出明确说明,ok
S0125,-1,2024-04-07 14:11:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,fe24e7558457ffb3668f9b88e6746382,奥体中心,229,107,0.99,0.958,暴雨,25.1,12,14,19.6,1,8.821792723697149,user_diversion,low,0.5,模型未给出明确说明,ok
S0126,-1,2024-04-07 09:12:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,abb796ab1c56bf68b73a41b1e8721022,新大兴,248,146,0.977,0.923,暴雨,17.1,16,17,22.8,1,8.821539233038347,user_diversion,low,0.5,模型未给出明确说明,ok
S0127,-1,2024-04-07 07:48:00,21c4fd80af0c3078a9bd828c0a66a048,202路,fe24e7558457ffb3668f9b88e6746382,奥体中心,183,78,0.973,0.936,大雨,26.7,16,19,28.4,1,8.819578367748278,user_diversion,low,0.5,模型未给出明确说明,ok
S0128,-1,2024-04-07 20:28:00,c2b333726a91ce0fb6190c8e428177d5,101路,645a8797153929d233753577c0a2759f,洗墨路口,230,100,0.959,0.952,大雨,13.2,17,19,23.7,1,8.815116224188792,user_diversion,low,0.5,模型未给出明确说明,ok
S0129,-1,2024-04-07 11:30:00,2784f60394214283364aa4321717a939,104路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,264,206,1.0,0.903,雷阵雨,21.9,13,14,20.0,1,8.815115240904621,user_diversion,low,0.5,模型未给出明确说明,ok
S0130,-1,2024-04-07 15:17:00,9ec58d2a5da942dc4a73dd5e0e5440c2,108路,34a208df009da83091ee5c7786f9a127,十八中,261,84,0.976,0.899,暴雨,9.7,13,14,23.7,1,8.81470029498525,user_diversion,low,0.5,模型未给出明确说明,ok
S0131,-1,2024-04-07 11:33:00,d288657336e08c8f69db3df62d8f24c1,107B路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,229,169,1.0,0.906,大雪,23.4,8,9,23.1,1,8.813170501474927,user_diversion,low,0.5,模型未给出明确说明,ok
S0132,-1,2024-04-07 20:56:00,c2b333726a91ce0fb6190c8e428177d5,101路,eaa33713ea5567ae15d489abd052d999,公安局,270,68,0.892,0.978,暴雨,6.3,15,19,25.2,1,8.806545132743365,user_diversion,low,0.5,模型未给出明确说明,ok
S0133,-1,2024-04-07 21:47:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,21005f637bb21f043583d75ba127a3c2,兴华花园,235,95,0.99,0.892,雷阵雨,17.5,11,14,24.8,1,8.805422615535889,user_diversion,low,0.5,模型未给出明确说明,ok
S0134,-1,2024-04-07 08:37:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,c32bcb4645490e5d7200359302437cd3,实验中学,268,182,0.986,0.927,大雪,20.3,12,14,18.4,1,8.80200924287119,user_diversion,low,0.5,模型未给出明确说明,ok
S0135,-1,2024-04-07 15:01:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,243,91,0.945,0.973,雷阵雨,7.6,13,14,21.5,1,8.801988397246804,user_diversion,low,0.5,模型未给出明确说明,ok
S0136,-1,2024-04-07 10:11:00,31f975ac1fa38166b5ca3eb552503516,206路,fe24e7558457ffb3668f9b88e6746382,奥体中心,273,96,1.0,0.847,暴雨,27.2,13,14,23.8,1,8.796271189773844,user_diversion,low,0.5,模型未给出明确说明,ok
S0137,-1,2024-04-07 18:25:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,303,95,0.903,0.943,暴雨,24.9,20,22,23.5,1,8.795576204523107,user_diversion,low,0.5,模型未给出明确说明,ok
S0138,-1,2024-04-07 09:01:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,e59bc529c71f917f694d120f2061d05b,中心医院,149,71,1.0,0.95,雷阵雨,19.2,15,17,25.8,1,8.792979351032448,user_diversion,low,0.5,模型未给出明确说明,ok
S0139,-1,2024-04-07 18:28:00,2784f60394214283364aa4321717a939,104路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,218,173,0.958,0.963,大雨,31.1,12,14,22.9,1,8.79218977384464,user_diversion,low,0.5,模型未给出明确说明,ok
S0140,-1,2024-04-07 21:12:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,203551cf89d7fa9fd6b1028e4e037aa8,南门山（八角井）,191,147,0.984,0.886,雷阵雨,13.0,14,17,29.9,1,8.791410816125861,user_diversion,low,0.5,模型未给出明确说明,ok
S0141,-1,2024-04-07 12:42:00,c2b333726a91ce0fb6190c8e428177d5,101路,e65b76b55f4e5eaa894486edf90a6878,森林公园,246,177,0.963,0.933,大雨,22.0,17,19,22.4,1,8.791025565388397,user_diversion,low,0.5,模型未给出明确说明,ok
S0142,-1,2024-04-07 10:42:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,c168834e7938208f9b8b7137ba4db325,泽胜温泉城,175,119,0.986,0.921,大雪,8.9,7,8,27.7,1,8.789723697148476,user_diversion,low,0.5,模型未给出明确说明,ok
S0143,-1,2024-04-07 16:39:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,121,27,1.0,0.951,大雨,16.9,7,8,28.1,1,8.784343559488692,user_diversion,low,0.5,模型未给出明确说明,ok
S0144,-1,2024-04-07 07:35:00,2784f60394214283364aa4321717a939,104路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,207,94,0.911,0.978,雷阵雨,27.3,12,14,28.0,1,8.782586823992133,user_diversion,low,0.5,模型未给出明确说明,ok
S0145,-1,2024-04-07 06:44:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,e59bc529c71f917f694d120f2061d05b,中心医院,280,130,0.914,0.964,雷阵雨,32.9,12,14,21.7,1,8.781691248770896,user_diversion,low,0.5,模型未给出明确说明,ok
S0146,-1,2024-04-07 15:25:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,ab7d34b4451981c825686277f734aa4b,万达停车场,328,133,0.922,0.83,暴雨,16.8,13,14,29.1,1,8.779930383480826,user_diversion,low,0.5,模型未给出明确说明,ok
S0147,-1,2024-04-07 23:52:00,c2b333726a91ce0fb6190c8e428177d5,101路,cf1b2effc271a229633de5945d3c54b4,城六校（乌江校区）,143,105,0.992,0.963,雷阵雨,34.2,16,19,25.5,1,8.779238348082597,user_diversion,low,0.5,模型未给出明确说明,ok
S0148,-1,2024-04-07 07:48:00,14cb7122f64146b02a21c2c791af904d,102路,e1a0eff15de911bb71b27e7341073cd0,南门山（国美）,293,98,0.905,0.916,大雨,28.0,17,20,26.1,1,8.777430088495576,user_diversion,low,0.5,模型未给出明确说明,ok
S0149,-1,2024-04-07 10:09:00,0579abf0fa4403b90a190dbaea38636c,127路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,223,150,1.0,0.928,大雪,26.2,16,19,19.9,1,8.777185054080629,user_diversion,low,0.5,模型未给出明确说明,ok
S0150,-1,2024-04-07 19:38:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,91272eda9927c4862979e668d0295d1f,协信花园,265,53,0.909,0.921,雷阵雨,24.2,14,17,27.8,1,8.775460963618485,user_diversion,low,0.5,模型未给出明确说明,ok
S0151,-1,2024-04-07 23:38:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,e59bc529c71f917f694d120f2061d05b,中心医院,304,114,0.928,0.894,大雪,25.8,12,14,24.0,1,8.771099705014748,user_diversion,low,0.5,模型未给出明确说明,ok
S0152,-1,2024-04-07 15:02:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,303,66,0.956,0.83,大雪,22.3,7,8,26.9,1,8.770931760078662,user_diversion,low,0.5,模型未给出明确说明,ok
S0153,-1,2024-04-07 10:12:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,f7aeb848e101cfa4978d9503f33fd943,图书馆,253,141,0.971,0.847,大雨,34.7,21,22,28.3,1,8.770823402163225,user_diversion,low,0.5,模型未给出明确说明,ok
S0154,-1,2024-04-07 06:39:00,d288657336e08c8f69db3df62d8f24c1,107B路,566b03152a15562132d0e21811e08915,中天广场,226,51,0.981,0.974,大雪,8.0,8,9,17.1,1,8.769600000000002,user_diversion,low,0.5,模型未给出明确说明,ok
S0155,-1,2024-04-07 11:15:00,2784f60394214283364aa4321717a939,104路,4847a31e8e4b56724a442bed9b002c43,森林公园,243,95,0.982,0.893,大雨,15.5,12,14,23.3,1,8.769588397246803,user_diversion,low,0.5,模型未给出明确说明,ok
S0156,-1,2024-04-07 10:34:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,e59bc529c71f917f694d120f2061d05b,中心医院,241,107,1.0,0.821,暴雨,32.2,19,22,28.3,1,8.768274729596854,user_diversion,low,0.5,模型未给出明确说明,ok
S0157,-1,2024-04-07 17:49:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,3de2c7760a21d9abc8abdcacaf08f885,行政服务中心,311,226,0.902,0.914,大雨,16.9,14,17,24.4,1,8.766675319567355,user_diversion,low,0.5,模型未给出明确说明,ok
S0158,-1,2024-04-07 22:26:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,94be7727456cfe592dcc3919ba3ab93e,十八中,146,45,0.978,0.967,大雨,19.7,7,8,26.0,1,8.7665866273353,user_diversion,low,0.5,模型未给出明确说明,ok
S0159,-1,2024-04-07 09:25:00,0579abf0fa4403b90a190dbaea38636c,127路,645a8797153929d233753577c0a2759f,洗墨路口,223,44,0.976,0.914,暴雨,18.3,15,19,23.8,1,8.765851720747294,user_diversion,low,0.5,模型未给出明确说明,ok
S0160,-1,2024-04-07 23:29:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,566b03152a15562132d0e21811e08915,中天广场,261,60,0.887,0.939,大雨,30.1,19,22,28.7,1,8.764611406096362,user_diversion,low,0.5,模型未给出明确说明,ok
S0161,-1,2024-04-07 19:23:00,21c4fd80af0c3078a9bd828c0a66a048,202路,cdefbce7d3b2383a7ae3fc110df92241,桥南新苑,197,63,0.988,0.874,大雪,14.9,17,19,28.7,1,8.762818485742379,user_diversion,low,0.5,模型未给出明确说明,ok
S0162,-1,2024-04-07 11:28:00,d288657336e08c8f69db3df62d8f24c1,107B路,de1fbcb2a4965c0198d17552e7817649,兴华花园,309,223,0.954,0.806,暴雨,21.3,9,9,28.5,1,8.761361651917404,user_diversion,low,0.5,模型未给出明确说明,ok
S0163,-1,2024-04-07 07:13:00,14cb7122f64146b02a21c2c791af904d,102路,6e0ad44c3f0a9d2f3209659f40eb74b9,蒿枝坝,215,101,0.9,0.967,暴雨,24.9,17,20,28.7,1,8.760841494591936,user_diversion,low,0.5,模型未给出明确说明,ok
S0164,-1,2024-04-07 15:10:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,f7aeb848e101cfa4978d9503f33fd943,图书馆,208,93,1.0,0.911,雷阵雨,28.4,18,22,22.3,1,8.759932546705997,user_diversion,low,0.5,模型未给出明确说明,ok
S0165,-1,2024-04-07 19:07:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e7b6a327e08cfeb33da00b35223b9f6d,泽胜温泉城（西门）,212,55,0.991,0.895,大雨,33.1,8,8,24.5,1,8.757270993117011,user_diversion,low,0.5,模型未给出明确说明,ok
S0166,-1,2024-04-07 08:41:00,14cb7122f64146b02a21c2c791af904d,102路,fe24e7558457ffb3668f9b88e6746382,奥体中心,221,48,0.962,0.871,大雨,25.1,18,20,29.6,1,8.756515830875122,user_diversion,low,0.5,模型未给出明确说明,ok
S0167,-1,2024-04-07 14:08:00,32212c3bf4ceeaf6d20f1e147a0729c0,111路,94be7727456cfe592dcc3919ba3ab93e,十八中,179,121,0.994,0.976,大雨,17.1,13,14,19.1,1,8.75086214355949,user_diversion,low,0.5,模型未给出明确说明,ok
S0168,-1,2024-04-07 15:20:00,14cb7122f64146b02a21c2c791af904d,102路,b3a4a450c421c8eae38cfd4850b22ea1,大华公寓,257,104,0.993,0.816,大雨,30.9,17,20,27.3,1,8.750850737463129,user_diversion,low,0.5,模型未给出明确说明,ok
S0169,-1,2024-04-07 21:39:00,31f975ac1fa38166b5ca3eb552503516,206路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,237,173,0.993,0.832,大雪,33.8,11,14,27.6,1,8.748469616519174,user_diversion,low,0.5,模型未给出明确说明,ok
S0170,-1,2024-04-07 19:54:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,72e69340d0d9f8445501e2557deceaf6,党校,132,42,0.987,0.955,大雨,31.7,16,17,26.6,1,8.7477465093412,user_diversion,low,0.5,模型未给出明确说明,ok
S0171,-1,2024-04-07 11:48:00,d288657336e08c8f69db3df62d8f24c1,107B路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,262,152,0.97,0.858,大雨,14.3,8,9,25.4,1,8.747690462143558,user_diversion,low,0.5,模型未给出明确说明,ok
S0172,-1,2024-04-07 17:43:00,14cb7122f64146b02a21c2c791af904d,102路,e59bc529c71f917f694d120f2061d05b,中心医院,184,122,1.0,0.874,暴雨,24.2,17,20,27.8,1,8.747657423795477,user_diversion,low,0.5,模型未给出明确说明,ok
S0173,-1,2024-04-07 07:56:00,d288657336e08c8f69db3df62d8f24c1,107B路,74b4ed846dccb4a0966a1a7dea8cf2c8,电信局,210,80,0.979,0.972,雷阵雨,33.6,8,9,18.1,1,8.746423992133728,user_diversion,low,0.5,模型未给出明确说明,ok
S0174,-1,2024-04-07 18:09:00,d288657336e08c8f69db3df62d8f24c1,107B路,e1a0eff15de911bb71b27e7341073cd0,南门山（国美）,206,110,0.981,0.958,暴雨,11.2,8,9,19.6,1,8.745707767944937,user_diversion,low,0.5,模型未给出明确说明,ok
S0175,-1,2024-04-07 20:47:00,0579abf0fa4403b90a190dbaea38636c,127路,e59bc529c71f917f694d120f2061d05b,中心医院,242,121,1.0,0.866,暴雨,20.7,18,19,22.7,1,8.74504267453294,user_diversion,low,0.5,模型未给出明确说明,ok
S0176,-1,2024-04-07 10:05:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,fe24e7558457ffb3668f9b88e6746382,奥体中心,193,97,0.928,0.934,雷阵雨,34.9,19,22,29.9,1,8.744635594886923,user_diversion,low,0.5,模型未给出明确说明,ok
S0177,-1,2024-04-07 18:30:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,c32bcb4645490e5d7200359302437cd3,实验中学,140,102,0.993,0.923,雷阵雨,10.9,20,22,28.0,1,8.742956735496557,user_diversion,low,0.5,模型未给出明确说明,ok
S0178,-1,2024-04-07 22:13:00,c2b333726a91ce0fb6190c8e428177d5,101路,396c1979928ef81d9d2ccfbd2864a0b3,大塘路口,273,144,0.927,0.898,大雪,17.0,17,19,25.5,1,8.741848967551622,user_diversion,low,0.5,模型未给出明确说明,ok
S0179,-1,2024-04-07 07:51:00,c2b333726a91ce0fb6190c8e428177d5,101路,908495d0e3b05ab3a38965a3e96387aa,黎明路口,275,202,0.963,0.835,大雨,12.5,18,19,27.0,1,8.741807079646017,user_diversion,low,0.5,模型未给出明确说明,ok
S0180,-1,2024-04-07 23:53:00,2784f60394214283364aa4321717a939,104路,fcc535d2cd655625e8835c6f4a092573,罗家花园,280,58,0.891,0.941,雷阵雨,29.4,13,14,25.0,1,8.740024582104228,user_diversion,low,0.5,模型未给出明确说明,ok
S0181,-1,2024-04-07 06:36:00,31f975ac1fa38166b5ca3eb552503516,206路,4847a31e8e4b56724a442bed9b002c43,森林公园,209,49,0.956,0.914,大雪,27.3,13,14,26.5,1,8.738878269419862,user_diversion,low,0.5,模型未给出明确说明,ok
S0182,-1,2024-04-07 12:33:00,d288657336e08c8f69db3df62d8f24c1,107B路,7d4fdf0708e29f37faf86899e40aa413,桥南第一村,234,64,0.974,0.89,雷阵雨,21.1,8,9,24.0,1,8.736232448377582,user_diversion,low,0.5,模型未给出明确说明,ok
S0183,-1,2024-04-07 11:40:00,f19c1de7e49ae3d4dfb6555402f995bb,112路,13b2c5d60d504291bd137e06cc6a766d,江东花苑,202,129,0.991,0.892,雷阵雨,27.5,14,17,24.7,1,8.732991543756146,user_diversion,low,0.5,模型未给出明确说明,ok
S0184,-1,2024-04-07 09:46:00,31f975ac1fa38166b5ca3eb552503516,206路,c32bcb4645490e5d7200359302437cd3,实验中学,210,140,1.0,0.924,大雨,32.4,12,14,19.6,1,8.732957325467062,user_diversion,low,0.5,模型未给出明确说明,ok
S0185,-1,2024-04-07 09:12:00,8a4d70b6fab532acf71a70c6d76b4e15,105路,0747da93e8e62e0df6b0fe4a6e92f78e,图书馆,261,123,1.0,0.811,大雨,15.1,18,22,25.6,1,8.730522517207474,user_diversion,low,0.5,模型未给出明确说明,ok
S0186,-1,2024-04-07 14:55:00,0579abf0fa4403b90a190dbaea38636c,127路,16f2fe2ff2b9cfc296f58e44ff01bb00,金帝服装厂,164,35,0.954,0.927,暴雨,22.2,16,19,29.5,1,8.728987413962635,user_diversion,low,0.5,模型未给出明确说明,ok
S0187,-1,2024-04-07 09:29:00,2784f60394214283364aa4321717a939,104路,8cdb08e54ac324ab4a3aab6111b88270,泽胜温泉城（西门）,250,169,0.905,0.936,雷阵雨,25.9,12,14,26.2,1,8.728519567354965,user_diversion,low,0.5,模型未给出明确说明,ok
S0188,-1,2024-04-07 07:57:00,2784f60394214283364aa4321717a939,104路,de1fbcb2a4965c0198d17552e7817649,兴华花园,240,112,0.945,0.898,雷阵雨,18.5,12,14,25.9,1,8.72812900688299,user_diversion,low,0.5,模型未给出明确说明,ok
S0189,-1,2024-04-07 07:25:00,c2b333726a91ce0fb6190c8e428177d5,101路,e1a0eff15de911bb71b27e7341073cd0,南门山（国美）,206,143,1.0,0.839,雷阵雨,11.7,16,19,27.9,1,8.72155221238938,user_diversion,low,0.5,模型未给出明确说明,ok
S0190,-1,2024-04-07 22:16:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,051a82a74a8537f06128610f13bea5f4,群安路口,260,181,0.931,0.862,大雨,15.9,7,8,28.9,1,8.720643461160273,user_diversion,low,0.5,模型未给出明确说明,ok
S0191,-1,2024-04-07 09:38:00,2784f60394214283364aa4321717a939,104路,6804f20d9758b3a91029d424dfa1daeb,高笋塘,176,73,0.954,0.937,雷阵雨,33.0,12,14,26.9,1,8.719758308751228,user_diversion,low,0.5,模型未给出明确说明,ok
S0192,-1,2024-04-07 20:41:00,21c4fd80af0c3078a9bd828c0a66a048,202路,5b6e6f9a700bcd8f390708f9c39b2552,奥体中心,345,71,0.937,0.821,大雪,13.0,17,19,23.7,1,8.719741002949853,user_diversion,low,0.5,模型未给出明确说明,ok
S0193,-1,2024-04-07 15:00:00,0579abf0fa4403b90a190dbaea38636c,127路,92aaf0a5a4f504eff43f8c80520d8bac,行政服务中心,253,194,0.908,0.927,大雪,34.1,17,19,26.0,1,8.719312291052113,user_diversion,low,0.5,模型未给出明确说明,ok
S0194,-1,2024-04-07 21:43:00,f159e13439ea9fe0f8ac7fbc9ba83599,204路,e8d1bd9015e579cc627fa1da18937c02,十五中,269,198,0.992,0.812,大雪,28.3,7,8,25.2,1,8.719132743362833,user_diversion,low,0.5,模型未给出明确说明,ok
